z,Surv,z1,Repr,Sex,Recr,Rcsz,yr
3.0569850821459172,1,3.03526570420424,1.0,0.0,,,3
2.89297772784291,1,3.0045505060518574,1.0,1.0,1.0,2.333639631503726,3
3.0707348458951382,0,,,,,,3
3.0245445269307623,1,2.9502228989661115,0.0,,,,3
2.871669747787412,0,,,,,,3
3.034479285005832,1,3.1323624647478168,1.0,0.0,,,3
2.9429257435068665,1,3.2240706248627578,1.0,1.0,1.0,2.5149157296741094,3
1.9534195378245907,0,,,,,,4
2.474673991326714,0,,,,,,4
2.258413816719217,0,,,,,,4
2.228953445933219,0,,,,,,4
2.2936253987925883,1,2.612591648534283,0.0,,,,4
2.5215981312618045,0,,,,,,4
2.425435970387683,1,2.811283474360578,1.0,1.0,1.0,2.181724399543812,4
2.4354841308229185,1,2.801792506700146,0.0,,,,4
2.602256011686293,0,,,,,,4
2.513796043048371,1,2.7675035520466658,0.0,,,,4
2.3879713461978356,0,,,,,,4
2.430611516045009,0,,,,,,4
2.673788598101008,0,,,,,,4
2.664032753060316,1,2.9204071320630334,1.0,0.0,,,4
2.529965619482177,0,,,,,,4
2.492351547117618,1,2.890055342512727,0.0,,,,4
2.533552381577965,1,2.727198723355166,1.0,0.0,,,4
2.4959729381963154,0,,,,,,4
2.6432969286301344,0,,,,,,4
2.419742878587463,0,,,,,,4
2.2585624850150174,0,,,,,,4
2.333639631503726,1,2.6959211611555385,0.0,,,,4
2.5149157296741094,0,,,,,,4
2.6794693756072063,1,2.8347757954211845,0.0,,,,4
2.733193060131272,1,2.890880644858612,0.0,,,,4
2.8693877403518497,1,3.0651254172071365,0.0,,,,4
2.7628021465655643,0,,,,,,4
2.769556306475357,0,,,,,,4
2.9480015178634122,1,3.0225097376305325,0.0,,,,4
3.0209252822717905,1,3.0350941852939193,1.0,0.0,,,4
2.578803716541412,1,2.9257807577552146,1.0,0.0,,,4
2.6735878292194246,1,2.934433089425291,1.0,1.0,1.0,2.235075645100423,4
2.9548420780824864,0,,,,,,4
2.9772006507585376,1,3.125921979074345,1.0,0.0,,,4
2.9607979895514545,1,3.227593770183074,0.0,,,,4
3.083793213909487,1,3.1025461655633753,1.0,0.0,,,4
3.0372312621376225,0,,,,,,4
3.0809250906456938,1,2.990753838644941,0.0,,,,4
3.101654952313831,1,3.2891421463985115,1.0,0.0,,,4
3.055158530499395,1,3.1078846068736845,0.0,,,,4
3.2635900846800054,1,3.238834058866615,1.0,1.0,1.0,2.477818156215977,4
3.278376300837893,1,3.2928559755029045,1.0,0.0,,,4
3.13187028876855,1,3.1948285130024097,0.0,,,,4
3.0341268399176298,1,3.0055668202853525,1.0,1.0,1.0,2.6788716046953445,4
3.134472322080767,1,3.0788006008179383,0.0,,,,4
2.997585558074847,1,2.999679510347288,1.0,1.0,1.0,2.4327024381968263,4
2.9592371790242797,1,3.002920680442396,1.0,1.0,1.0,2.3874246763532097,4
2.924166799368196,0,,,,,,4
3.040056245462899,1,3.104376073429674,0.0,,,,4
3.126505767100739,1,3.191692405405135,1.0,0.0,,,4
3.0255375119540795,1,3.139844355146614,0.0,,,,4
2.94137827126754,1,2.9723018841596,0.0,,,,4
3.0841697364492626,1,3.119411235399857,1.0,1.0,1.0,2.8480747407568163,4
3.013147332877464,1,3.0315679236512705,0.0,,,,4
3.169295819127418,1,3.1366881003258373,1.0,0.0,,,4
3.1883045784739945,1,3.234495553409555,0.0,,,,4
3.0512802771461915,1,3.116428886319211,1.0,1.0,1.0,2.2855813844955706,4
3.0045376416198963,1,3.009726379045806,1.0,0.0,,,4
3.142663170724869,1,3.1928652624890357,1.0,0.0,,,4
3.0342209584279645,0,,,,,,4
3.118598056872806,1,3.1771099065726016,1.0,1.0,1.0,2.421748450674382,4
3.2202808937666068,1,3.2305003791945266,0.0,,,,4
3.1632357654628924,1,3.1669321763573515,1.0,0.0,,,4
3.217702947090281,1,3.2037732171336732,0.0,,,,4
3.089520885100505,1,3.2026146478102384,1.0,0.0,,,4
3.161153876416653,1,3.147052111144873,1.0,0.0,,,4
2.9366276514736356,1,3.075483245482345,0.0,,,,4
3.0287397396390454,1,3.04822547501204,1.0,0.0,,,4
3.111543165124342,1,3.197393377912361,1.0,0.0,,,4
2.995423103362545,1,3.183136865514697,1.0,0.0,,,4
3.006951874894807,0,,,,,,4
3.0236463612122755,1,3.084847822056395,1.0,1.0,1.0,2.372738472787901,4
3.1885152510564985,1,3.2014550898943943,1.0,1.0,1.0,2.7854635627000874,4
3.0312872461726417,1,3.117105328654134,1.0,0.0,,,4
3.053392052729615,1,3.0993281292781254,1.0,0.0,,,4
2.9750976502333875,1,3.1851112399271098,1.0,0.0,,,4
3.050027170755037,1,3.121356141485872,1.0,1.0,0.0,,4
3.1568409025419117,1,3.075678852448039,1.0,0.0,,,4
3.0719682980162677,1,3.194813780582666,1.0,1.0,1.0,2.6554791102092765,4
3.0646263551575017,1,3.07582494783465,1.0,0.0,,,4
3.0437549878718557,1,3.1751415953463096,1.0,1.0,1.0,2.6237767364754387,4
3.1476652639204206,1,3.005173800810616,0.0,,,,4
3.139537210498619,1,3.2402178550168124,0.0,,,,4
3.194787844289046,0,,,,,,4
2.8913520971349893,0,,,,,,4
3.085677461136843,0,,,,,,4
3.1624557218617513,1,3.0958483994685917,1.0,1.0,1.0,2.4880915501395675,4
3.048842929121546,1,3.0812957726682146,1.0,0.0,,,4
3.093504880232249,1,3.1481433673363597,1.0,0.0,,,4
3.0234278037901907,1,3.132217303128672,0.0,,,,4
3.217245244120815,1,3.118655119271316,1.0,0.0,,,4
3.1994099901783177,1,3.23529103203083,1.0,0.0,,,4
3.1688361052700467,1,3.230003269086985,1.0,0.0,,,4
3.1769872075697734,1,3.1754892299894437,1.0,0.0,,,4
3.110960011294126,1,3.1445385529124157,1.0,0.0,,,4
3.1492048918311126,1,3.2491245606781742,1.0,1.0,1.0,2.4891277189950882,4
3.1026640955960754,1,3.0963588323376,1.0,0.0,,,4
3.0609063274196635,1,3.1569115894202517,1.0,1.0,1.0,2.360381090613779,4
3.104681642046553,1,3.1534354940196248,0.0,,,,4
3.1212876876882745,1,3.143016020089155,1.0,1.0,1.0,2.6943956860287575,4
3.0448669027987423,1,3.0546768112191174,1.0,0.0,,,4
3.0567649745427468,0,,,,,,4
3.0926124918386937,1,3.047481021474674,1.0,1.0,1.0,2.4035576777907806,4
3.0870336188404957,1,3.165038753797403,0.0,,,,4
3.0813983571460524,1,3.1724161673647653,1.0,0.0,,,4
3.1887822579420293,1,3.244859156816479,1.0,0.0,,,4
3.0383990848009503,0,,,,,,4
3.049519018950048,1,3.0965548468490116,1.0,1.0,1.0,2.4249146169347395,4
3.165191321517516,1,3.1894774562957626,1.0,0.0,,,4
3.03526570420424,1,3.108507166820416,1.0,1.0,1.0,2.2731077394394044,4
3.0045505060518574,1,3.1118743994300977,0.0,,,,4
2.9502228989661115,1,3.042481471068648,0.0,,,,4
3.1323624647478168,1,3.2481403229083536,1.0,0.0,,,4
3.2240706248627578,1,3.1712971095921367,1.0,1.0,0.0,,4
